measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,8.482142857,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,560,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,47.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,0.47,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-pr2:Mass,Mass,NA,0.95,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-pr3:Mass,Mass,NA,8.07,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-pr4:Mass,Mass,NA,26.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1-pr5:Mass,Mass,NA,11.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.451933702,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,42.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,7.259668508,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,905,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,65.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,6.57,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-pr2:Mass,Mass,NA,6.57,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2-pr3:Mass,Mass,NA,52.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,39.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,658,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn48:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.558103976,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.232415902,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,654,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,14.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,2.92,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1-pr2:Mass,Mass,NA,11.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,43.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,856,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,47.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1301,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn49:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.09375,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.1875,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,544,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,11.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,2.38,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-pr2:Mass,Mass,NA,1.19,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1-pr3:Mass,Mass,NA,8.33,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,56.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1425,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.208333333,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.208333333,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1008,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn52:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,43.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,880,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.412218268,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,54.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.824436536,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1686,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,13.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,13.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.846153846,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.846153846,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,650,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn54:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.202492212,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,39.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.202492212,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,642,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0.58,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:1-pr1:Mass,Mass,NA,0.71,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.07231405,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,51.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.144628099,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1452,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,1.89,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2-pr2:Mass,Mass,NA,0.21,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,46.6,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,738,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:3-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:4-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.160714286,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:4-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,28.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:4-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.160714286,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn54:trawl1:Oncorhynchus nerka:4-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,224,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
